Day;Time;origin;destination;product;Market CHW;Market Allin Yield
Sat;18:00;CAI;CDG;TestProd;40.4025;1
Sat;18:00;BLR;JFK;TestProd;6981.995;1
Sat;18:00;BKK;MIA;TestProd;1360.6275;1
Sat;18:00;HKG;BRU;TestProd;13467.363;1
Sat;18:00;HKG;MUC;TestProd;4537.63;1
Sat;18:00;BOM;JFK;TestProd;2322.75375;1
Sat;18:00;SZX;YHM;TestProd;10900.2875;1
Sat;18:00;CVG;OSL;TestProd;7.5;1
Sat;18:00;SZX;MUC;TestProd;4392.7625;1
Sat;18:00;BLR;LOS;TestProd;1053.975;1
Sat;18:00;YHM;MEL;TestProd;1.4715;1
Sat;18:00;HKG;GOT;TestProd;5317.95;1
Sat;18:00;DXB;BLR;TestProd;248.625;1
Sat;18:00;BOM;ICN;TestProd;78.64;1
Sat;18:00;BLR;LIS;TestProd;492.715;1
Sat;18:00;LHE;MIA;TestProd;3199.1625000000004;1
Sat;18:00;LAX;WAW;TestProd;1.1;1
Sat;18:00;SIN;CPH;TestProd;7.050000000000001;1
Sat;18:00;SIN;LHR;TestProd;54.92999999999999;1
Sat;18:00;NBO;EMA;TestProd;13.506000000000002;1
Sat;18:00;DOH;BLQ;TestProd;53.375;1
Sat;18:00;CAI;DEL;TestProd;0.5625;1
Sat;18:00;DXB;YHM;TestProd;2021.0475000000001;1
Sat;18:00;YHM;DEL;TestProd;2.13;1
Sat;18:00;BKK;KHI;TestProd;10.75;1
Sat;18:00;SIN;SZX;TestProd;310.79999999999995;1
Sat;18:00;SZX;VIT;TestProd;21631.35;1
Sat;18:00;DXB;LEJ;TestProd;6079.068;1
Sat;18:00;DXB;BSL;TestProd;365.88750000000005;1
Sat;18:00;LEJ;LAX;TestProd;27095.159999999996;1
Sat;18:00;CAN;CDG;TestProd;230.0805;1
Sat;18:00;SIN;GOT;TestProd;50.0625;1
Sat;18:00;HKG;MTY;TestProd;5694.689;1
Sat;18:00;DOH;CGN;TestProd;3.75;1
Sat;18:00;SIN;LAX;TestProd;3294.70125;1
Sat;18:00;AMS;LAX;TestProd;237.5;1
Sat;18:00;DXB;HAN;TestProd;16.612499999999997;1
Sat;18:00;LAX;HKG;TestProd;16.435;1
Sat;18:00;SIN;NGO;TestProd;366.375;1
Sat;18:00;SZX;YVR;TestProd;1509.6875;1
Sat;18:00;LHE;PVG;TestProd;303.29;1
Sat;18:00;DOH;SIN;TestProd;43.5;1
Sat;18:00;DXB;MUC;TestProd;191.85000000000002;1
Sat;18:00;SIN;TPE;TestProd;106.726875;1
Sat;18:00;DOH;EMA;TestProd;545.4000000000001;1
Sat;18:00;BAH;CVG;TestProd;91.5375;1
Sat;18:00;BLR;CPH;TestProd;1831.4;1
Sat;18:00;BOM;LHR;TestProd;121.145;1
Sat;18:00;BKK;VIT;TestProd;1630.0;1
Sat;18:00;LAX;MEL;TestProd;0.21650000000000003;1
Sat;18:00;HKG;TLV;TestProd;2679.3375;1
Sat;18:00;BOM;BLQ;TestProd;388.9925;1
Sat;18:00;YHM;HKG;TestProd;4.0;1
Sat;18:00;BLR;DXB;TestProd;6368.032499999999;1
Sat;18:00;SIN;LEJ;TestProd;7511.865;1
Sat;18:00;CAN;DXB;TestProd;259.89;1
Sat;18:00;DOH;JFK;TestProd;4.125;1
Sat;18:00;JED;EMA;TestProd;227.25;1
Sat;18:00;CVG;BRU;TestProd;326.145;1
Sat;18:00;RUH;EMA;TestProd;276.255;1
Sat;18:00;BLR;CDG;TestProd;810.9;1
Sat;18:00;CDG;CAI;TestProd;0.125;1
Sat;18:00;CVG;TPE;TestProd;0.07500000000000001;1
Sat;18:00;HKG;GDL;TestProd;3637.995;1
Sat;18:00;DXB;PVG;TestProd;483.84749999999997;1
Sat;18:00;YHM;EMA;TestProd;111.345;1
Sat;18:00;YHM;BOM;TestProd;1.55;1
Sat;18:00;DOH;LEJ;TestProd;165.75;1
Sat;18:00;HKG;WAW;TestProd;10426.27;1
Sat;18:00;CVG;TLV;TestProd;38.88;1
Sat;18:00;HKG;BLR;TestProd;4915.295;1
Sat;18:00;CDG;JED;TestProd;2.7;1
Sat;18:00;CVG;SYD;TestProd;79.339125;1
Sat;18:00;BLR;CAN;TestProd;86.56;1
Sat;18:00;CVG;KWI;TestProd;652.5393750000001;1
Sat;18:00;HKG;QRO;TestProd;1631.528;1
Sat;18:00;DXB;BOM;TestProd;766.575;1
Sat;18:00;HKG;NBO;TestProd;1546.35;1
Sat;18:00;LEJ;YVR;TestProd;11171.775000000001;1
Sat;18:00;CAI;LAX;TestProd;260.715;1
Sat;18:00;SYD;EMA;TestProd;2.8874999999999997;1
Sat;18:00;SIN;BUD;TestProd;22.2375;1
Sat;18:00;CAN;MTY;TestProd;1939.69325;1
Sat;18:00;SZX;PTY;TestProd;1180.005;1
Sat;18:00;SZX;CVG;TestProd;101463.0675;1
Sat;18:00;BLR;NGO;TestProd;165.775;1
Sat;18:00;BLR;BLQ;TestProd;2626.31;1
Sat;18:00;LEJ;ORD;TestProd;3923.3999999999996;1
Sat;18:00;BKK;WAW;TestProd;1943.55;1
Sat;18:00;LAX;SIN;TestProd;23.51;1
Sat;18:00;HKG;LHR;TestProd;2739.788;1
Sat;18:00;LHE;CVG;TestProd;11873.8125;1
Sat;18:00;CAN;YMX;TestProd;1134.51;1
Sat;18:00;DXB;YVR;TestProd;91.35;1
Sat;18:00;HKG;CVG;TestProd;166353.2965;1
Sat;18:00;CAI;BLQ;TestProd;1.4835;1
Sat;18:00;SYD;YHM;TestProd;2182.2045;1
Sat;18:00;SZX;AMS;TestProd;10025.0625;1
Sat;18:00;CAI;CPH;TestProd;0.519;1
Sat;18:00;DXB;SGN;TestProd;118.01249999999999;1
Sat;18:00;BKK;YMX;TestProd;265.925;1
Sat;18:00;HKG;YMX;TestProd;6534.94;1
Sat;18:00;DXB;FRA;TestProd;148.35000000000002;1
Sat;18:00;HKG;LYS;TestProd;4848.535;1
Sat;18:00;LHE;FRA;TestProd;262.55;1
Sat;18:00;DOH;MXP;TestProd;27.975;1
Sat;18:00;CAN;YVR;TestProd;1118.44325;1
Sat;18:00;BOM;DXB;TestProd;3791.3062499999996;1
Sat;18:00;DXB;LIM;TestProd;374.88750000000005;1
Sat;18:00;CVG;BSL;TestProd;178.72500000000002;1
Sat;18:00;CVG;CAI;TestProd;15.57;1
Sat;18:00;BLR;LHR;TestProd;214.295;1
Sat;18:00;HKG;YVR;TestProd;6440.975;1
Sat;18:00;BKK;JFK;TestProd;5512.525;1
Sat;18:00;CAN;UIO;TestProd;29.4775;1
Sat;18:00;YHM;VIT;TestProd;3.4;1
Sat;18:00;SZX;CPH;TestProd;3746.375;1
Sat;18:00;CAI;SGN;TestProd;0.2175;1
Sat;18:00;LEJ;QRO;TestProd;57.262499999999996;1
Sat;18:00;DXB;OSL;TestProd;400.95000000000005;1
Sat;18:00;BLR;TLV;TestProd;637.0875;1
Sat;18:00;CAI;FRA;TestProd;1.3875;1
Sat;18:00;CVG;MCT;TestProd;38.50125;1
Sat;18:00;CAI;MIA;TestProd;109.32299999999998;1
Sat;18:00;SZX;BLR;TestProd;4602.8375;1
Sat;18:00;CAN;ATL;TestProd;5249.449125;1
Sat;18:00;CAI;MAD;TestProd;0.0675;1
Sat;18:00;CAI;EMA;TestProd;200.22749999999996;1
Sat;18:00;SIN;ORD;TestProd;177.675;1
Sat;18:00;CVG;BCN;TestProd;12.787500000000001;1
Sat;18:00;BKK;CVG;TestProd;18189.725;1
Sat;18:00;HKG;LOS;TestProd;737.585;1
Sat;18:00;BOM;WAW;TestProd;31.9;1
Sat;18:00;SIN;DXB;TestProd;907.5262500000001;1
Sat;18:00;DOH;BRU;TestProd;2.075;1
Sat;18:00;DXB;STR;TestProd;21.7875;1
Sat;18:00;CVG;LIS;TestProd;402.14250000000004;1
Sat;18:00;BLR;EMA;TestProd;12561.0225;1
Sat;18:00;DXB;LAX;TestProd;1965.3525;1
Sat;18:00;CAN;GDL;TestProd;951.9639999999999;1
Sat;18:00;LEJ;MIA;TestProd;15966.804375000002;1
Sat;18:00;DOH;CVG;TestProd;103.275;1
Sat;18:00;CAN;MIA;TestProd;9963.811500000002;1
Sat;18:00;CAN;PTY;TestProd;269.596;1
Sat;18:00;SZX;LAX;TestProd;41379.475;1
Sat;18:00;CVG;CDG;TestProd;123.86250000000001;1
Sat;18:00;BLR;KHI;TestProd;7.055;1
Sat;18:00;CVG;MAD;TestProd;5.775;1
Sat;18:00;HKG;BAH;TestProd;731.34;1
Sat;18:00;BAH;LEJ;TestProd;48.150000000000006;1
Sat;18:00;CAI;STR;TestProd;0.57;1
Sat;18:00;BLR;BOG;TestProd;0.15500000000000003;1
Sat;18:00;BAH;BKK;TestProd;27.450000000000003;1
Sat;18:00;CVG;MUC;TestProd;37.2375;1
Sat;18:00;SZX;OSL;TestProd;2781.0875;1
Sat;18:00;BKK;JED;TestProd;21.275;1
Sat;18:00;BKK;ALA;TestProd;0.325;1
Sat;18:00;HKG;MIA;TestProd;19786.03425;1
Sat;18:00;HKG;ARN;TestProd;3259.375;1
Sat;18:00;BKK;LAX;TestProd;7686.9975;1
Sat;18:00;CVG;HKG;TestProd;4.125;1
Sat;18:00;CDG;JFK;TestProd;3.8;1
Sat;18:00;BKK;TPE;TestProd;39.292500000000004;1
Sat;18:00;HKG;ATL;TestProd;27270.33;1
Sat;18:00;BKK;ATL;TestProd;2617.5375000000004;1
Sat;18:00;SIN;ICN;TestProd;3215.4525000000003;1
Sat;18:00;LAX;EMA;TestProd;25.095;1
Sat;18:00;BOM;EMA;TestProd;3764.0737500000005;1
Sat;18:00;BKK;BOG;TestProd;0.3325;1
Sat;18:00;BKK;LHE;TestProd;117.975;1
Sat;18:00;HKG;LIS;TestProd;1956.253;1
Sat;18:00;HKG;ACC;TestProd;1472.08;1
Sat;18:00;LHE;ORD;TestProd;1079.975;1
Sat;18:00;SIN;MUC;TestProd;51.112500000000004;1
Sat;18:00;YHM;BRU;TestProd;5.75;1
Sat;18:00;CAI;LEJ;TestProd;141.705;1
Sat;18:00;HKG;BUD;TestProd;1586.071;1
Sat;18:00;BKK;BUD;TestProd;22.613500000000002;1
Sat;18:00;CAN;SIN;TestProd;348.687;1
Sat;18:00;DXB;MAD;TestProd;95.55000000000001;1
Sat;18:00;BKK;NRT;TestProd;2841.0;1
Sat;18:00;DXB;LIS;TestProd;123.885;1
Sat;18:00;NBO;CVG;TestProd;31.617500000000003;1
Sat;18:00;SYD;MTY;TestProd;4.375;1
Sat;18:00;LAX;TPE;TestProd;0.135;1
Sat;18:00;DXB;NLU;TestProd;46.650000000000006;1
Sat;18:00;BOM;FRA;TestProd;37.2125;1
Sat;18:00;HKG;EMA;TestProd;106691.352;1
Sat;18:00;DXB;TPE;TestProd;3.2025000000000006;1
Sat;18:00;BLR;KWI;TestProd;27.5475;1
Sat;18:00;DXB;YMX;TestProd;125.47500000000001;1
Sat;18:00;BKK;LHR;TestProd;380.285;1
Sat;18:00;SZX;BAH;TestProd;256.475;1
Sat;18:00;CAI;CVG;TestProd;486.9075;1
Sat;18:00;LEJ;YHM;TestProd;31479.9825;1
Sat;18:00;BOM;MXP;TestProd;271.45;1
Sat;18:00;BLR;MTY;TestProd;2715.775;1
Sat;18:00;BLR;AMS;TestProd;1625.79;1
Sat;18:00;CAI;BOM;TestProd;3.7049999999999996;1
Sat;18:00;DXB;CDG;TestProd;2780.145;1
Sat;18:00;SYD;JFK;TestProd;1984.89375;1
Sat;18:00;HKG;PTY;TestProd;7694.421;1
Sat;18:00;SIN;JFK;TestProd;659.8125;1
Sat;18:00;DOH;LAX;TestProd;54.525;1
Sat;18:00;CAI;BSL;TestProd;2.0925;1
Sat;18:00;CAI;PVG;TestProd;11.9925;1
Sat;18:00;BAH;EMA;TestProd;665.4037500000001;1
Sat;18:00;CDG;DXB;TestProd;549.825;1
Sat;18:00;HKG;RUH;TestProd;5423.045;1
Sat;18:00;SZX;JFK;TestProd;36513.0325;1
Sat;18:00;LHE;YHM;TestProd;1984.305;1
Sat;18:00;HKG;YHM;TestProd;24167.782;1
Sat;18:00;CAI;BLR;TestProd;0.15;1
Sat;18:00;BKK;BLQ;TestProd;788.625;1
Sat;18:00;YHM;BLQ;TestProd;9.9;1
Sat;18:00;BLR;BSL;TestProd;1615.3;1
Sat;18:00;DXB;MXP;TestProd;485.6175;1
Sat;18:00;JED;JFK;TestProd;936.1;1
Sat;18:00;BKK;DXB;TestProd;522.9000000000001;1
Sat;18:00;LEJ;CVG;TestProd;50328.761249999996;1
Sat;18:00;HKG;KWI;TestProd;481.905;1
Sat;18:00;SYD;NLU;TestProd;14.218749999999998;1
Sat;18:00;SYD;ORD;TestProd;364.09625;1
Sat;18:00;SIN;RUH;TestProd;72.4125;1
Sat;18:00;CVG;CGN;TestProd;0.5625;1
Sat;18:00;LAX;BSL;TestProd;0.5;1
Sat;18:00;BLR;OSL;TestProd;91.3;1
Sat;18:00;DXB;LHR;TestProd;422.865;1
Sat;18:00;CVG;BLQ;TestProd;116.43;1
Sat;18:00;DXB;ATL;TestProd;424.23750000000007;1
Sat;18:00;RUH;PVG;TestProd;11.025;1
Sat;18:00;HKG;LEJ;TestProd;160177.12;1
Sat;18:00;CVG;AMS;TestProd;309.51;1
Sat;18:00;DOH;CDG;TestProd;191.825;1
Sat;18:00;BLR;CGN;TestProd;418.28999999999996;1
Sat;18:00;CAN;AMS;TestProd;38.255;1
Sat;18:00;BLR;MCT;TestProd;565.3;1
Sat;18:00;CAI;ICN;TestProd;0.27;1
Sat;18:00;DXB;WAW;TestProd;394.83750000000003;1
Sat;18:00;SYD;MIA;TestProd;481.280625;1
Sat;18:00;CAN;MEL;TestProd;23.810900000000004;1
Sat;18:00;BOM;YHM;TestProd;755.7875;1
Sat;18:00;LEJ;ATL;TestProd;33541.239375000005;1
Sat;18:00;DXB;SIN;TestProd;3077.9700000000003;1
Sat;18:00;HKG;CDG;TestProd;19355.445;1
Sat;18:00;NBO;VIT;TestProd;0.05;1
Sat;18:00;BOM;LEJ;TestProd;3236.91;1
Sat;18:00;CVG;DOH;TestProd;284.08124999999995;1
Sat;18:00;BLR;ATL;TestProd;3522.6375000000003;1
Sat;18:00;DXB;BLL;TestProd;81.02250000000001;1
Sat;18:00;SZX;QRO;TestProd;1220.695;1
Sat;18:00;BLR;BAH;TestProd;15.57;1
Sat;18:00;SIN;GDL;TestProd;227.36249999999998;1
Sat;18:00;BLR;PTY;TestProd;487.83;1
Sat;18:00;SZX;HAN;TestProd;2562.675;1
Sat;18:00;BLR;VIT;TestProd;1052.85;1
Sat;18:00;RUH;SZX;TestProd;86.05;1
Sat;18:00;HKG;MCT;TestProd;1307.225;1
Sat;18:00;HKG;FRA;TestProd;4247.15;1
Sat;18:00;BLR;CAI;TestProd;59.55;1
Sat;18:00;DXB;MEL;TestProd;50.31150000000001;1
Sat;18:00;SZX;CGN;TestProd;1875.9937499999999;1
Sat;18:00;BLR;ARN;TestProd;377.825;1
Sat;18:00;DXB;BKK;TestProd;1797.8325;1
Sat;18:00;CVG;SIN;TestProd;243.27;1
Sat;18:00;SZX;BOM;TestProd;3104.2125;1
Sat;18:00;NBO;LEJ;TestProd;4.981000000000001;1
Sat;18:00;BKK;YVR;TestProd;597.625;1
Sat;18:00;CVG;MXP;TestProd;36.5625;1
Sat;18:00;BLR;LEJ;TestProd;19015.8;1
Sat;18:00;BKK;CGN;TestProd;184.9125;1
Sat;18:00;SIN;TLV;TestProd;3.33;1
Sat;18:00;HKG;MXP;TestProd;7886.1;1
Sat;18:00;LHE;LAX;TestProd;4949.425;1
Sat;18:00;JED;CVG;TestProd;597.0;1
Sat;18:00;SIN;VIT;TestProd;180.45;1
Sat;18:00;CAN;JFK;TestProd;5734.534250000001;1
Sat;18:00;RUH;ICN;TestProd;1.3;1
Sat;18:00;BKK;MXP;TestProd;1022.4;1
Sat;18:00;HKG;BLQ;TestProd;11025.578;1
Sat;18:00;LHE;ATL;TestProd;2069.0625;1
Sat;18:00;CAI;ORD;TestProd;8.819999999999999;1
Sat;18:00;BAH;CGN;TestProd;1.8449999999999998;1
Sat;18:00;HKG;DMM;TestProd;2347.75;1
Sat;18:00;BKK;MUC;TestProd;257.775;1
Sat;18:00;LEJ;ACC;TestProd;68.625;1
Sat;18:00;HKG;NLU;TestProd;4113.814;1
Sat;18:00;DXB;ORD;TestProd;208.46249999999998;1
Sat;18:00;BLR;FRA;TestProd;214.8;1
Sat;18:00;BKK;AMS;TestProd;418.175;1
Sat;18:00;BLR;ICN;TestProd;636.75;1
Sat;18:00;HKG;MEL;TestProd;1372.89265;1
Sat;18:00;DXB;VIT;TestProd;1168.65;1
Sat;18:00;LHE;YVR;TestProd;723.275;1
Sat;18:00;CVG;GOT;TestProd;13.424999999999999;1
Sat;18:00;BKK;NAP;TestProd;80.65;1
Sat;18:00;LHE;JFK;TestProd;5833.625;1
Sat;18:00;CAI;YHM;TestProd;84.92549999999999;1
Sat;18:00;SZX;GDL;TestProd;1211.205;1
Sat;18:00;CDG;DOH;TestProd;0.075;1
Sat;18:00;CAI;BCN;TestProd;4.2299999999999995;1
Sat;18:00;HKG;MAD;TestProd;6030.464;1
Sat;18:00;HKG;BKK;TestProd;6470.92;1
Sat;18:00;BKK;KWI;TestProd;27.179999999999996;1
Sat;18:00;DXB;TAS;TestProd;4.612500000000001;1
Sat;18:00;CDG;DMM;TestProd;2.5;1
Sat;18:00;BLR;PVG;TestProd;1606.44;1
Sat;18:00;DXB;ICN;TestProd;472.53;1
Sat;18:00;HKG;AMS;TestProd;21000.405;1
Sat;18:00;HKG;LAX;TestProd;159173.93;1
Sat;18:00;RUH;BRU;TestProd;647.06;1
Sat;18:00;CAI;LIS;TestProd;6.267;1
Sat;18:00;HKG;LIM;TestProd;9177.39;1
Sat;18:00;LAX;CPH;TestProd;0.65;1
Sat;18:00;CVG;DEL;TestProd;8.625;1
Sat;18:00;SYD;YMX;TestProd;237.67625;1
Sat;18:00;LEJ;BOG;TestProd;16.30875;1
Sat;18:00;SIN;LHE;TestProd;2.4749999999999996;1
Sat;18:00;BLR;GOT;TestProd;184.4;1
Sat;18:00;CAN;CPH;TestProd;84.065;1
Sat;18:00;NBO;JFK;TestProd;3.1125000000000003;1
Sat;18:00;DOH;VIT;TestProd;0.6;1
Sat;18:00;BOM;PVG;TestProd;1736.5825;1
Sat;18:00;HKG;SIN;TestProd;24066.642;1
Sat;18:00;NBO;BRU;TestProd;1.5550000000000002;1
Sat;18:00;BKK;OSL;TestProd;162.45;1
Sat;18:00;DXB;JFK;TestProd;2085.3112499999997;1
Sat;18:00;YHM;CDG;TestProd;21.53;1
Sat;18:00;SIN;CVG;TestProd;6482.06625;1
Sat;18:00;SIN;CAN;TestProd;1337.0025;1
Sat;18:00;HKG;ORD;TestProd;18636.95;1
Sat;18:00;DXB;BLQ;TestProd;2064.765;1
Sat;18:00;HKG;DEL;TestProd;2335.91;1
Sat;18:00;BOM;CDG;TestProd;186.395;1
Sat;18:00;SZX;LEJ;TestProd;80998.475;1
Sat;18:00;HKG;BLL;TestProd;5426.755;1
Sat;18:00;SZX;NBO;TestProd;279.705;1
Sat;18:00;DXB;CVG;TestProd;4843.5225;1
Sat;18:00;DXB;TLV;TestProd;113.95125;1
Sat;18:00;DXB;NRT;TestProd;0.75;1
Sat;18:00;SZX;EMA;TestProd;91559.23125000001;1
Sat;18:00;BOM;HKG;TestProd;110.7875;1
Sun;18:00;SZX;SGN;TestProd;9.75;1
Sun;18:00;RUH;BRU;TestProd;17.825;1
Sun;18:00;BLR;HKG;TestProd;36.725;1
Sun;18:00;BLR;DXB;TestProd;157.48499999999999;1
Sun;18:00;RUH;LIS;TestProd;2.8;1
Sun;18:00;CAN;MIA;TestProd;9499.21425;1
Sun;18:00;LAX;MEL;TestProd;124.9695;1
Sun;18:00;SIN;ORD;TestProd;5.25;1
Sun;18:00;HKG;LAX;TestProd;15028.7;1
Sun;18:00;LAX;LEJ;TestProd;3508.35;1
Sun;18:00;CVG;RUH;TestProd;212.07375;1
Sun;18:00;BLR;LYS;TestProd;2.05;1
Sun;18:00;LHE;LAX;TestProd;73.6;1
Sun;18:00;DXB;BOM;TestProd;22.799999999999997;1
Sun;18:00;DXB;HKG;TestProd;521.0250000000001;1
Sun;18:00;BLR;LOS;TestProd;0.375;1
Sun;18:00;LEJ;LAX;TestProd;7234.5;1
Sun;18:00;CAI;BOM;TestProd;30.3375;1
Sun;18:00;CVG;EMA;TestProd;6290.804249999999;1
Sun;18:00;CVG;HKG;TestProd;119.32499999999999;1
Sun;18:00;HKG;MXP;TestProd;649.245;1
Sun;18:00;BKK;BRU;TestProd;334.3;1
Sun;18:00;LEJ;YVR;TestProd;1972.0874999999999;1
Sun;18:00;BLR;VIT;TestProd;11.75;1
Sun;18:00;BOM;JFK;TestProd;157.0125;1
Sun;18:00;RUH;SZX;TestProd;44.75;1
Sun;18:00;HKG;DMM;TestProd;8.45;1
Sun;18:00;YHM;DEL;TestProd;0.7;1
Sun;18:00;SIN;NRT;TestProd;1.125;1
Sun;18:00;DXB;TPE;TestProd;0.01125;1
Sun;18:00;SZX;NBO;TestProd;75.1;1
Sun;18:00;SIN;RUH;TestProd;0.8999999999999999;1
Sun;18:00;CAI;CVG;TestProd;254.2875;1
Sun;18:00;CAN;LAX;TestProd;3108.73575;1
Sun;18:00;LHE;ORD;TestProd;8.05;1
Sun;18:00;BOM;ICN;TestProd;0.2625;1
Sun;18:00;CVG;DMM;TestProd;131.56125;1
Sun;18:00;CAN;SIN;TestProd;63.61150000000001;1
Sun;18:00;SYD;NLU;TestProd;3.3949999999999996;1
Sun;18:00;SZX;QRO;TestProd;155.875;1
Sun;18:00;SZX;SVG;TestProd;44.25;1
Sun;18:00;HKG;BRU;TestProd;1430.45;1
Sun;18:00;CAI;LEJ;TestProd;352.75499999999994;1
Sun;18:00;CVG;BUD;TestProd;2.92275;1
Sun;18:00;BKK;MAD;TestProd;123.6;1
Sun;18:00;BOM;PVG;TestProd;7.95;1
Sun;18:00;BLR;LHR;TestProd;21.605;1
Sun;18:00;BAH;CVG;TestProd;127.66499999999999;1
Sun;18:00;DXB;FRA;TestProd;190.575;1
Sun;18:00;BLR;BLL;TestProd;28.55;1
Sun;18:00;DOH;LAX;TestProd;2091.375;1
Sun;18:00;DXB;STR;TestProd;26.737499999999997;1
Sun;18:00;BOM;FRA;TestProd;0.775;1
Sun;18:00;HKG;GDL;TestProd;56.95;1
Sun;18:00;SIN;LHR;TestProd;59.572500000000005;1
Sun;18:00;NBO;JFK;TestProd;2.96875;1
Sun;18:00;DXB;LEJ;TestProd;585.3;1
Sun;18:00;BKK;NAP;TestProd;167.625;1
Sun;18:00;CAI;MXP;TestProd;35.835;1
Sun;18:00;DXB;PTY;TestProd;19.485;1
Sun;18:00;HKG;EMA;TestProd;14574.449999999999;1
Sun;18:00;DXB;BSL;TestProd;23.4375;1
Sun;18:00;YHM;TPE;TestProd;0.16000000000000003;1
Sun;18:00;BLR;BUD;TestProd;0.06999999999999999;1
Sun;18:00;DXB;EMA;TestProd;462.38625;1
Sun;18:00;DXB;MIA;TestProd;284.0625;1
Sun;18:00;CDG;DXB;TestProd;3.5625;1
Sun;18:00;DOH;FRA;TestProd;48.375;1
Sun;18:00;SZX;DXB;TestProd;44.332499999999996;1
Sun;18:00;SZX;BSL;TestProd;125.175;1
Sun;18:00;BLR;ORD;TestProd;8.175;1
Sun;18:00;BLR;GOT;TestProd;23.675;1
Sun;18:00;HKG;RUH;TestProd;265.42;1
Sun;18:00;BKK;EMA;TestProd;1409.16;1
Sun;18:00;HKG;QRO;TestProd;18.0;1
Sun;18:00;CVG;MEL;TestProd;12.494625000000001;1
Sun;18:00;BKK;YHM;TestProd;346.915;1
Sun;18:00;HKG;BLR;TestProd;4.775;1
Sun;18:00;SIN;JFK;TestProd;21.375;1
Sun;18:00;CAN;YVR;TestProd;1068.9175;1
Sun;18:00;CAN;AMS;TestProd;27.742500000000003;1
Sun;18:00;BKK;TPE;TestProd;0.028749999999999998;1
Sun;18:00;BKK;CDG;TestProd;60.45;1
Sun;18:00;DXB;BLQ;TestProd;83.8275;1
Sun;18:00;CDG;MCT;TestProd;0.125;1
Sun;18:00;SYD;MIA;TestProd;1012.921875;1
Sun;18:00;BKK;OSL;TestProd;255.175;1
Sun;18:00;SZX;BUD;TestProd;4.15;1
Sun;18:00;SYD;CVG;TestProd;9510.460749999998;1
Sun;18:00;CVG;CPH;TestProd;207.765;1
Sun;18:00;HKG;BSL;TestProd;862.25;1
Sun;18:00;BKK;CPH;TestProd;30.345;1
Sun;18:00;HKG;DXB;TestProd;1401.7575;1
Sun;18:00;LAX;SIN;TestProd;2853.997;1
Sun;18:00;CAN;DXB;TestProd;44.4975;1
Sun;18:00;SZX;SIN;TestProd;569.525;1
Sun;18:00;DXB;CGN;TestProd;16.34625;1
Sun;18:00;HKG;TLV;TestProd;94.89;1
Sun;18:00;DOH;MAD;TestProd;1.4;1
Sun;18:00;BKK;ARN;TestProd;318.475;1
Sun;18:00;HKG;HAN;TestProd;0.375;1
Sun;18:00;DXB;SZX;TestProd;605.0999999999999;1
Sun;18:00;BKK;BSL;TestProd;19.7;1
Sun;18:00;YHM;PVG;TestProd;3.1;1
Sun;18:00;CVG;PVG;TestProd;44.445;1
Sun;18:00;SIN;LHE;TestProd;10.425;1
Sun;18:00;LAX;BSL;TestProd;1182.71;1
Sun;18:00;CAI;HKG;TestProd;6.5325;1
Sun;18:00;BKK;HKG;TestProd;632.475;1
Sun;18:00;BKK;STR;TestProd;297.3;1
Sun;18:00;CVG;TLV;TestProd;63.495;1
Sun;18:00;LAX;CPH;TestProd;210.319;1
Sun;18:00;DXB;CAN;TestProd;15.75;1
Sun;18:00;LHE;JFK;TestProd;570.7;1
Sun;18:00;BLR;LIM;TestProd;0.975;1
Sun;18:00;HKG;FRA;TestProd;464.725;1
Sun;18:00;BLR;LAX;TestProd;43.125;1
Sun;18:00;RUH;BOM;TestProd;61.675;1
Sun;18:00;HKG;BOG;TestProd;133.3805;1
Sun;18:00;RUH;CDG;TestProd;393.15;1
Sun;18:00;DXB;SYD;TestProd;211.31625;1
Sun;18:00;BKK;CAN;TestProd;16.475;1
Sun;18:00;RUH;EMA;TestProd;485.40000000000003;1
Sun;18:00;CAI;ORD;TestProd;44.0775;1
Sun;18:00;DOH;CGN;TestProd;7.365;1
Sun;18:00;SYD;YHM;TestProd;767.62525;1
Sun;18:00;BLR;CAN;TestProd;3.0;1
Sun;18:00;CVG;JED;TestProd;74.50125;1
Sun;18:00;HKG;UIO;TestProd;30.8;1
Sun;18:00;CVG;SYD;TestProd;176.85000000000002;1
Sun;18:00;BLR;TLV;TestProd;9.5025;1
Sun;18:00;LHE;SIN;TestProd;5.875;1
Sun;18:00;SYD;JFK;TestProd;4946.3575;1
Sun;18:00;LEJ;NLU;TestProd;8.175;1
Sun;18:00;BOM;BLL;TestProd;15.75;1
Sun;18:00;CVG;LEJ;TestProd;2301.945;1
Sun;18:00;SZX;BAH;TestProd;47.625;1
Sun;18:00;HKG;YMX;TestProd;1874.275;1
Sun;18:00;CVG;DEL;TestProd;6.487500000000001;1
Sun;18:00;DXB;WAW;TestProd;30.637500000000003;1
Sun;18:00;SZX;CVG;TestProd;539.175;1
Sun;18:00;CVG;SVG;TestProd;25.5;1
Sun;18:00;SZX;TLV;TestProd;11428.545;1
Sun;18:00;DXB;CPH;TestProd;209.73749999999998;1
Sun;18:00;SIN;TPE;TestProd;7.104375;1
Sun;18:00;DXB;LIS;TestProd;13.2225;1
Sun;18:00;BOM;WAW;TestProd;0.175;1
Sun;18:00;HKG;WAW;TestProd;2022.075;1
Sun;18:00;BKK;ORD;TestProd;5.075;1
